Data from C_3_DIV_WI_4N_Splice17_13-50-47-377.txt Node
Date: Sat Mar 07 13:50:47 EST 2020
User: sa697716
Spectrometer: NQ5500242
Trigger mode: 0
Integration Time (sec): 1.450000E-1
Scans to average: 20
Nonlinearity correction enabled: false
Boxcar width: 5
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 512
>>>>>Begin Spectral Data<<<<<
187.83	219.63
188.298	246.95
188.766	239.34
189.233	185.22
189.701	189.87
190.169	213.99
190.636	227.76
191.104	323.06
191.571	149.25
192.039	-79.21
192.506	-242.68
192.974	148.85
193.441	355.49
193.908	225.52
194.375	93.39
194.842	44.74
195.31	39.53
195.777	-163.65
196.244	27.68
196.711	38.35
197.177	43.29
197.644	43.02
198.111	42.7
198.578	43.09
199.045	43.75
199.511	43.83
199.978	43.8
200.445	44.38
200.911	44.56
201.378	44.51
201.844	44.55
202.31	43.98
202.777	44.05
203.243	44
203.709	43.66
204.176	43.34
204.642	43.58
205.108	43.28
205.574	42.65
206.04	42.12
206.506	41.92
206.972	41.58
207.438	41.11
207.903	40.52
208.369	39.62
208.835	38.91
209.301	37.99
209.766	36.56
210.232	35.88
210.697	34.84
211.163	34.11
211.628	33.18
212.094	32.44
212.559	32.03
213.024	31.35
213.49	30.9
213.955	30.18
214.42	29.48
214.885	28.87
215.35	27.83
215.815	26.77
216.28	25.01
216.745	23.14
217.21	21.32
217.675	19.54
218.14	18.07
218.604	16.7
219.069	15.63
219.534	14.76
219.998	13.99
220.463	13.37
220.927	12.72
221.392	12.31
221.856	11.94
222.32	11.59
222.785	11.3
223.249	11.05
223.713	10.81
224.177	10.62
224.642	10.41
225.106	10.19
225.57	9.98
226.034	9.84
226.497	9.67
226.961	9.53
227.425	9.39
227.889	9.23
228.353	9.09
228.816	8.96
229.28	8.82
229.744	8.68
230.207	8.56
230.671	8.44
231.134	8.32
231.597	8.23
232.061	8.12
232.524	8.02
232.987	7.93
233.45	7.85
233.914	7.77
234.377	7.67
234.84	7.58
235.303	7.51
235.766	7.45
236.229	7.38
236.691	7.29
237.154	7.23
237.617	7.16
238.08	7.09
238.542	7
239.005	6.93
239.468	6.87
239.93	6.82
240.393	6.76
240.855	6.68
241.317	6.61
241.78	6.55
242.242	6.48
242.704	6.44
243.166	6.37
243.629	6.35
244.091	6.29
244.553	6.23
245.015	6.17
245.477	6.12
245.939	6.06
246.4	6
246.862	5.94
247.324	5.89
247.786	5.84
248.247	5.79
248.709	5.71
249.17	5.64
249.632	5.61
250.093	5.57
250.555	5.52
251.016	5.48
251.477	5.44
251.939	5.4
252.4	5.37
252.861	5.33
253.322	5.28
253.783	5.27
254.244	5.24
254.705	5.2
255.166	5.16
255.627	5.14
256.088	5.11
256.549	5.08
257.009	5.05
257.47	5.02
257.931	4.97
258.391	4.94
258.852	4.89
259.312	4.85
259.773	4.82
260.233	4.79
260.694	4.76
261.154	4.72
261.614	4.7
262.074	4.67
262.534	4.64
262.994	4.62
263.455	4.6
263.915	4.57
264.374	4.55
264.834	4.53
265.294	4.51
265.754	4.49
266.214	4.47
266.673	4.45
267.133	4.44
267.593	4.42
268.052	4.41
268.512	4.4
268.971	4.39
269.431	4.38
269.89	4.37
270.349	4.36
270.809	4.35
271.268	4.34
271.727	4.33
272.186	4.32
272.645	4.31
273.104	4.29
273.563	4.28
274.022	4.27
274.481	4.26
274.94	4.25
275.399	4.23
275.857	4.22
276.316	4.21
276.775	4.2
277.233	4.19
277.692	4.19
278.15	4.18
278.609	4.17
279.067	4.15
279.525	4.15
279.984	4.13
280.442	4.13
280.9	4.12
281.358	4.11
281.816	4.1
282.274	4.09
282.732	4.07
283.19	4.06
283.648	4.04
284.106	4.03
284.564	4.02
285.021	4.02
285.479	4.01
